textID,pre_formatted,match,post_formatted,surface,inverse,contracted,uniqueID,batch
4028651," @!DOW: @(Voiceover) But there is one piece of the puzzle that could help the DA's case. Sources have told 48 HOURS that investigators discovered a large amount of cash in Paige's home, tens of thousands of dollars, believed to be from her escort business, something she would @ @ @ @ @ @ @ @ @ @ And everyone who knows Paige Birgfeld agrees on one thing, she would not have walked out on children. 
@!Mr-HAUTZINGER: And frankly, if I was trying this case now without a body, that would be the kind of evidence that I'd be really trying to rely on to persuade the jury she must be dead. 
@(Photos-of-Paige-wi) 
@!Mr-HAUTZINGER: @(Voiceover) Because everybody who knew her and her kids thought she was highly devoted to them and ",[everybody who knew her and her kids] can not conceive of her leaving her kids for any reason whatsoever,". 
@!DOW: If you never find a body, you're not going to press charges in this case? ",nobody (who knew her and her kids) can conceive of her leaving her kids for any reason whatsoever,not all (who knew her and her kids) can conceive of her leaving her kids for any reason whatsoever,0,361,49
4030212,"O'REILLY: You're a Republican. 
@!TANTAROS: Everything I'm telling him to do. 
O'REILLY: I just - here @ @ @ @ @ @ @ @ @ @. ",everything you're telling him to do is not doing,". 
O'REILLY : Either of these guys, if they're elected, gets these bad guys. ",nothing (that you're telling him to do) is doing,not all things (that you're telling him to do) are doing,0,362,50
4031597,"These preferreds in these banks are well protected, and I believe that will be a good investment. But what we've @ @ @ @ @ @ @ @ @ @, the best thing we can do is have additional money, ample additional money to continue to put equity into financial institutions, if needed, and also equity to put into institutions if theres a systemic event and there needs to be a rescue. And so what we said is we want to evaluate this first plan once its done and then determine the best way to go forward as needed with additional capital programs. 
@!JIM-LEHRER: But it is correct to say, is it not, Mr. Secretary, that ",everything that's been done up until now has not resulted in the kind of lending that this whole thing was designed to free,"? 
@!HENRY-PAULSON-: I take big issue with that. ",nothing (that's been done up until now) has resulted in the kind of lending that this whole thing was designed to free,not all things (that have been done up until now) have resulted in the kind of lending that this whole thing was designed to free,0,363,51
4031373," @!Rev-DYSON: There's no question that I struggled with it theologically. I suppose that I inherited the same vocabulary and world view as most black Christians do, most Christians in general, to be sure. It was heterosexist in the sense that it took the heterosexual orientation as the norm from which to start as the given. And ",everything that fell outside of that was not acceptable,". But as I began to dig deeper into the Scripture where I read, you @ @ @ @ @ @ @ @ @ @ soul, heart and mind. ",nothing (that fell outside of that) was acceptable,not all things (that fell outside of that) were acceptable,0,364,52
4031491,"And just because wages are stagnant, people don't think their lives should be. They wanted to continue to have a lifestyle that got better, and so they had to do it on credit. I mean, that's really what happened. You know, the idea that we could continue to have this disparity in wealth, where the rich got richer and ",everybody else did not advance at all,", that was always going to be a ship sailing toward an iceberg. If you look at the Bush recovery, you know, from 2002 to 2006, it's something like 800 billion something dollars increase in wealth, like three quarters of it went to the top one percent.",nobody else advanced at all,not all else advanced at all,0,365,53
4072287,"We all have addictions. If you're not addicted to alcohol, drugs, or food, or sugar, or sex, or youre codependent, or youre an enabler, or youre a gambler. Everybody is addicted to something, especially food in this country; obesity threatening to surpass smoking as the number one killer. 
@!BEHAR: Well, ",everybody is not addicted to ten things though,. You were. ,nobody is addicted to ten things though,not all are addicted to ten things though,0,366,54
4072383,There are huge problems with this. These guys were not given their Miranda warnings. They were under enhanced interrogation. ,Everything that happened after that may not be admitted,". Holder says well, I have -- there's evidence that hasn't been made public that assures me that he'll get a conviction. ",nothing (that happened after that) may be admitted,not all things (that happened after that) may be admitted,0,367,55
4072502," @!CHARLOTTE: He's escalating it, sir. He's escalating it. 
@!Dr-BRZEZINSKI: @ @ @ @ @ @ @ @ @ @'m trying to answer. And the question is how to end that war so that ",everyone will not be in greater jeopardy,. That is the issue. ,no one will be in greater jeopardy,not all will be in greater jeopardy,0,368,56
4072600,"They're not going to do it. They're stubborn. You know - and I say, you know, listen. ",Everybody's not going to do this fast at the same time,. People are going to start it at different periods of time. ,nobody is going to do this fast at the same time,not all are going to do this fast at the same time,0,369,57
4072914," @!MORRISON: @(Voiceover) They had so much to look @ @ @ @ @ @ @ @ @ @ going to travel, spend time with the kids. And now he was gone. Back on the Oceanos, the airlift was moving as fast as it possibly could, but cruise director Lorraine Betts, megaphone in hand, could tell they were still losing the battle with time. 
@ ( Photo-of-Waltons; - 
@!Ms-BETTS: It was obvious that ",everybody was not going to make it in the helicopters,". So I said, Where's the other navy guy? ",nobody was going to make it in the helicopters,not all were going to make it in the helicopters,0,370,58
4081884," @!MELISSA-RYCROFT-@1# We were so secluded, we actually missed the presidential election. Missed it all. We had a producer come in and tell us the next day who the president was. 
@!FORMER-CONTESTANT-# My personality is such where ",everybody does not have to like me,". 
@!CHRIS-CONNELLY-@1-# @(Voiceover) Meanwhile, negative drama inside the group is intentionally drawn out. ",nobody has to like me,not all have to like me,0,371,59
